"srcip_private","srcip_public","srcip_default","dstip_private","dstip_public","dstip_default","sport_zero","sport_multiplex","sport_echo","sport_discard","sport_daytime","sport_quote","sport_chargen","sport_ftp_data","sport_ftp_control","sport_ssh","sport_telnet","sport_smtp","sport_dns","sport_bootp","sport_gopher","sport_finger","sport_http","sport_kerberos","sport_pop3","sport_nntp","sport_ntp","sport_netbios","sport_imap4","sport_snmp","sport_ldap","sport_https","sport_mds","sport_kpasswd","sport_smtp_ssl","sport_syslog","sport_smtp2","sport_ldaps","sport_cups","sport_imap4_ssl","sport_socks","sport_openvpn","sport_mssql","sport_citrix","sport_oracle","sport_rapservice","sport_msnmessenger","sport_mgc","sport_mysql","sport_metasploit","sport_emule","sport_xmpp","sport_irc","sport_bittorrent","sport_http2","sport_reserved","sport_register","sport_private","dport_zero","dport_multiplex","dport_echo","dport_discard","dport_daytime","dport_quote","dport_chargen","dport_ftp_data","dport_ftp_control","dport_ssh","dport_telnet","dport_smtp","dport_dns","dport_bootp","dport_gopher","dport_finger","dport_http","dport_kerberos","dport_pop3","dport_nntp","dport_ntp","dport_netbios","dport_imap4","dport_snmp","dport_ldap","dport_https","dport_mds","dport_kpasswd","dport_smtp_ssl","dport_syslog","dport_smtp2","dport_ldaps","dport_cups","dport_imap4_ssl","dport_socks","dport_openvpn","dport_mssql","dport_citrix","dport_oracle","dport_rapservice","dport_msnmessenger","dport_mgc","dport_mysql","dport_metasploit","dport_emule","dport_xmpp","dport_irc","dport_bittorrent","dport_http2","dport_reserved","dport_register","dport_private","protocol_tcp","protocol_udp","protocol_icmp","protocol_igmp","protocol_other","tcpflags_URG","tcpflags_ACK","tcpflags_PSH","tcpflags_RST","tcpflags_SYN","tcpflags_FIN","srctos_zero","srctos_192","srctos_other","npackets_verylow","npackets_low","npackets_medium","npackets_high","npackets_veryhigh","nbytes_verylow","nbytes_low","nbytes_medium","nbytes_high","nbytes_veryhigh","outcome"
24,2508,0,16,2508,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,1876,632,24,0,0,0,0,0,0,0,70,6,0,116,484,0,0,0,216,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1128,1082,322,0,0,0,0,2532,0,0,0,0,0,1740,0,0,0,8,976,770,720,58,12,780,734,904,102,"background"
28,2504,0,20,2504,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,1852,652,28,0,0,0,0,0,0,0,56,10,0,136,572,0,0,0,308,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1292,988,252,0,0,0,0,2532,0,0,0,0,0,1692,0,0,0,8,996,874,574,80,16,824,624,956,112,"background"
28,2674,0,20,2674,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1996,678,28,0,0,0,0,0,0,0,92,22,0,130,576,0,0,0,266,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,84,0,1320,1054,328,0,0,0,0,2702,0,0,0,0,0,1834,0,0,0,8,1118,832,664,80,16,852,706,982,146,"background"
20,2578,0,12,2578,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1960,616,20,0,0,0,0,0,0,0,64,34,0,120,542,0,0,0,288,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1250,1058,290,0,0,0,0,2598,0,0,0,0,0,1752,0,0,0,12,1008,872,636,70,10,794,648,1012,134,"background"
28,2520,0,20,2520,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1874,640,28,0,0,0,0,0,0,0,78,82,0,122,528,0,0,0,240,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1266,996,286,0,0,0,0,2548,0,0,0,0,0,1728,0,0,0,16,998,796,690,48,22,762,652,1032,80,"background"
28,2532,0,20,2532,8,28,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,1892,630,28,0,0,0,0,0,0,0,72,86,0,108,484,0,0,0,224,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1208,1132,220,0,0,0,0,2560,0,0,0,0,0,1744,0,0,0,18,974,856,674,38,24,768,658,1026,84,"background"
20,2450,0,12,2450,8,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,1834,604,20,0,0,0,0,0,0,0,38,66,0,134,592,0,0,0,334,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1364,906,200,0,0,0,0,2470,0,0,0,0,0,1562,0,0,0,30,962,832,586,60,16,832,470,1046,106,"background"
28,2498,0,20,2498,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1832,662,28,0,0,0,0,0,0,0,68,80,0,124,498,0,0,0,240,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1238,1036,252,0,0,0,0,2526,0,0,0,0,0,1702,0,0,0,12,978,854,650,32,16,770,642,1044,54,"background"
20,2538,0,12,2538,8,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,1838,696,20,0,0,0,0,0,0,0,82,80,0,118,550,0,0,0,272,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1328,1038,192,0,0,0,0,2558,0,0,0,0,0,1686,0,0,0,8,1072,754,680,44,8,832,688,946,84,"background"
16,2592,0,8,2592,8,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1964,624,16,0,0,0,0,0,0,0,74,98,0,154,564,0,0,0,250,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1378,1032,198,0,0,0,0,2608,0,0,0,0,0,1732,0,0,0,2,1094,698,758,56,8,862,610,1030,98,"background"
28,2450,0,20,2450,8,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1848,588,28,0,0,0,0,0,0,0,56,126,0,126,524,0,0,0,284,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1322,974,182,0,0,0,0,2478,0,0,0,0,0,1646,0,0,0,16,952,792,660,58,18,774,628,960,98,"background"
12,2410,0,4,2410,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1782,628,12,0,0,0,0,0,0,0,54,178,0,116,480,0,0,0,244,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1260,976,186,0,0,0,0,2422,0,0,0,0,0,1678,0,0,0,4,866,852,648,52,2,718,680,938,84,"background"
28,2328,0,20,2328,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1732,592,28,0,0,0,0,0,0,0,44,198,0,120,482,0,0,0,244,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1308,862,186,0,0,0,0,2356,0,0,0,0,0,1596,0,0,0,12,874,826,604,40,16,742,650,898,50,"background"
28,2372,0,20,2372,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,1748,624,28,0,0,0,0,0,0,0,44,216,0,148,496,0,0,0,216,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1354,876,170,0,0,0,0,2400,0,0,0,0,0,1612,0,0,0,8,920,830,598,44,12,776,672,856,84,"background"
28,2422,0,20,2422,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1794,628,28,0,0,0,0,0,0,0,62,190,0,122,518,0,0,0,262,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1348,906,196,0,0,0,0,2450,0,0,0,0,0,1684,0,0,0,8,940,812,638,52,12,754,704,888,92,"background"
24,2346,0,16,2346,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1746,600,24,0,0,0,0,0,0,0,58,196,0,114,492,0,0,0,232,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14,0,1298,884,188,0,0,0,0,2370,0,0,0,0,0,1646,0,0,0,8,876,802,656,28,12,712,668,940,38,"background"
28,2380,0,20,2380,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1776,604,28,0,0,0,0,0,0,0,44,200,0,114,486,0,0,0,254,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1322,926,160,0,0,0,0,2408,0,0,0,0,0,1644,0,0,0,8,872,844,634,50,16,748,664,876,104,"background"
28,2602,0,20,2602,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,1968,634,28,0,0,0,0,0,0,0,92,152,0,110,538,0,0,0,256,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1372,1064,194,0,0,0,0,2630,0,0,0,0,0,1812,0,0,0,8,1074,752,758,38,16,802,774,952,86,"background"
24,2546,0,16,2546,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1936,610,24,0,0,0,0,0,0,0,64,108,0,116,558,0,0,0,286,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1368,1010,192,0,0,0,0,2570,0,0,0,0,0,1720,0,0,0,8,1024,726,764,48,12,838,612,1018,90,"background"
24,2594,0,16,2594,8,24,0,0,0,0,0,0,0,2,0,0,2,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,44,1924,650,24,0,0,0,0,0,0,0,48,38,0,144,612,0,0,0,332,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,1416,956,246,0,0,0,0,2618,0,0,0,0,0,1630,0,0,0,26,1062,732,760,38,18,904,502,1096,98,"background"
28,2720,0,20,2720,8,28,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026,678,28,0,0,0,0,0,0,0,78,50,0,126,576,0,0,0,294,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1384,1128,236,0,0,0,0,2748,0,0,0,0,0,1772,0,0,0,24,1142,694,808,80,18,896,618,1030,186,"background"
16,2660,0,8,2660,8,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,1972,676,16,0,0,0,0,0,0,0,60,54,0,116,594,0,0,0,312,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1396,1014,266,0,0,0,0,2676,0,0,0,0,0,1684,0,0,0,8,1104,684,800,80,10,906,544,1050,166,"background"
28,2726,0,20,2726,8,28,0,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,46,2008,700,28,0,0,0,0,0,0,0,72,34,0,134,600,0,0,0,364,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1436,1094,224,0,0,0,0,2754,0,0,0,0,0,1762,0,0,0,36,1180,834,622,82,26,896,648,1038,146,"background"
24,2664,0,16,2664,8,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2044,610,24,0,0,0,0,0,0,0,82,32,0,118,502,0,0,0,234,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1162,1206,320,0,0,0,0,2688,0,0,0,0,0,1916,0,0,0,14,976,1434,204,60,8,738,574,1282,86,"background"
24,2490,0,16,2490,8,24,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,1918,560,24,0,0,0,0,0,0,0,54,30,0,90,464,0,0,0,268,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1044,1192,278,0,0,0,0,2514,0,0,0,0,0,1824,0,0,0,14,828,1442,156,74,16,624,540,1224,110,"background"
24,2478,0,16,2478,8,24,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1870,604,24,0,0,0,0,0,0,0,38,62,0,98,470,0,0,0,262,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1114,1046,342,0,0,0,0,2502,0,0,0,0,0,1794,0,0,0,12,806,1470,156,58,14,688,480,1220,100,"background"
24,2454,0,16,2454,8,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1806,642,24,0,0,0,0,0,0,0,68,126,0,96,426,0,0,0,194,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1098,1052,328,0,0,0,0,2478,0,0,0,0,0,1816,0,0,0,14,820,1412,202,30,12,628,642,1134,62,"background"
28,2426,0,20,2426,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,1866,560,28,0,0,0,0,0,0,0,46,114,0,90,402,0,0,0,202,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1038,1132,284,0,0,0,0,2454,0,0,0,0,0,1832,0,0,0,8,748,1454,184,60,16,606,550,1182,100,"background"
28,2428,0,20,2428,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1828,600,28,0,0,0,0,0,0,0,52,134,0,84,418,0,0,0,228,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1100,1076,280,0,0,0,0,2456,0,0,0,0,0,1786,0,0,0,8,794,1434,166,54,16,654,592,1110,84,"background"
24,2444,0,16,2444,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1866,578,24,0,0,0,0,0,0,0,52,98,0,96,404,0,0,0,198,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1032,1158,278,0,0,0,0,2468,0,0,0,0,0,1816,0,0,0,8,784,1530,124,22,12,636,568,1220,32,"background"
28,2474,0,20,2474,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,28,1886,588,28,0,0,0,0,0,0,0,54,136,0,96,436,0,0,0,200,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1132,1084,286,0,0,0,0,2502,0,0,0,0,0,1838,0,0,0,8,808,1408,220,58,16,648,572,1166,100,"background"
16,2436,0,8,2436,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1778,658,16,0,0,0,0,0,0,0,42,102,0,96,416,0,0,0,216,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1060,1126,266,0,0,0,0,2452,0,0,0,0,0,1806,0,0,0,0,772,1446,184,50,0,646,534,1180,92,"background"
28,2442,0,20,2442,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1808,634,28,0,0,0,0,0,0,0,46,100,0,96,464,0,0,0,258,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1126,1076,268,0,0,0,0,2470,0,0,0,0,0,1822,0,0,0,8,766,1468,194,34,12,636,504,1224,94,"background"
28,2424,0,20,2424,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1814,610,28,0,0,0,0,0,0,0,62,132,0,76,414,0,0,0,218,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1092,1064,296,0,0,0,0,2452,0,0,0,0,0,1800,0,0,0,8,804,1438,162,40,12,640,608,1142,50,"background"
24,2368,0,16,2368,8,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1776,590,24,0,0,0,0,0,0,0,52,142,0,104,468,0,0,0,220,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,936,262,0,0,0,0,2392,0,0,0,0,0,1672,0,0,0,10,822,1100,428,32,10,710,576,1064,32,"background"
28,2490,0,20,2490,8,28,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38,1832,648,28,0,0,0,0,0,0,0,72,110,0,120,474,0,0,0,210,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1196,1080,242,0,0,0,0,2518,0,0,0,0,0,1736,0,0,0,16,962,792,678,70,12,726,774,936,70,"background"
28,2442,0,20,2442,8,28,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1814,612,28,0,0,0,0,0,0,0,68,126,0,98,458,0,0,0,238,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1194,1042,234,0,0,0,0,2470,0,0,0,0,0,1670,0,0,0,26,950,784,606,104,24,722,766,852,106,"background"
20,2332,0,12,2332,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1740,590,20,0,0,0,0,0,0,0,44,148,0,110,498,0,0,0,266,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1272,818,262,0,0,0,0,2352,0,0,0,0,0,1576,0,0,0,14,856,796,638,48,14,732,614,940,52,"background"
28,2354,0,20,2354,8,28,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1686,662,28,0,0,0,0,0,0,0,62,170,0,124,488,0,0,0,224,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1278,838,266,0,0,0,0,2382,0,0,0,0,0,1616,0,0,0,20,896,764,648,54,20,718,674,914,56,"background"
24,2444,0,16,2444,8,24,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1848,590,24,0,0,0,0,0,0,0,72,162,0,128,480,0,0,0,196,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1260,908,300,0,0,0,0,2468,0,0,0,0,0,1684,0,0,0,8,934,876,604,46,12,740,716,930,70,"background"
24,2508,0,16,2508,8,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1854,648,24,0,0,0,0,0,0,0,82,118,0,110,458,0,0,0,232,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1158,988,386,0,0,0,0,2532,0,0,0,0,0,1816,0,0,0,16,906,1288,276,46,14,674,688,1092,64,"background"
16,2462,0,8,2462,8,16,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,1880,568,16,0,0,0,0,0,0,0,42,130,0,116,460,0,0,0,238,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,82,0,1156,1004,318,0,0,0,0,2478,0,0,0,0,0,1746,0,0,0,8,842,1264,290,74,10,674,524,1160,110,"background"
28,2496,0,20,2496,8,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1864,628,28,0,0,0,0,0,0,0,46,88,0,114,476,0,0,0,246,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1168,1066,290,0,0,0,0,2524,0,0,0,0,0,1774,0,0,0,10,876,1226,350,62,10,714,446,1272,82,"background"
28,2516,0,20,2516,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,1908,608,28,0,0,0,0,0,0,0,50,68,0,110,492,0,0,0,262,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1184,1058,302,0,0,0,0,2544,0,0,0,0,0,1806,0,0,0,8,860,1266,364,46,16,714,408,1340,66,"background"
36,2598,0,20,2598,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,38,1984,612,36,0,0,0,0,0,0,0,70,82,0,120,454,0,0,0,202,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,66,0,1150,1178,306,0,0,0,0,2634,0,0,0,0,0,1862,0,0,0,16,918,1284,376,40,16,730,554,1270,64,"background"
28,2500,0,20,2500,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1920,580,28,0,0,0,0,0,0,0,62,94,0,104,452,0,0,0,220,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1146,1082,300,0,0,0,0,2528,0,0,0,0,0,1800,0,0,0,8,884,1224,378,34,8,720,494,1266,40,"background"
